timestamp,voltage,current,temperature,humidity,transistor_state
2024-10-08 13:18:44,5.12,24.4,29.1,10.0,0
2024-10-08 13:18:45,5.12,24.1,29.1,10.0,0
2024-10-08 13:18:48,5.12,24.3,29.3,10.0,0
2024-10-08 13:18:50,5.12,24.6,29.2,11.0,0
2024-10-08 13:18:51,5.12,24.6,29.2,11.0,0
2024-10-08 13:18:54,5.12,24.5,29.3,11.0,0
2024-10-08 13:18:55,5.12,25.9,29.3,11.0,0
2024-10-08 13:18:57,5.12,25.6,29.3,10.0,0
2024-10-08 13:18:58,5.12,25.7,29.3,10.0,0
2024-10-08 13:19:01,5.12,25.6,29.3,10.0,0
2024-10-08 13:19:04,5.12,25.0,29.1,10.0,0
2024-10-08 13:19:06,5.12,25.0,29.4,10.0,0
2024-10-08 13:19:08,5.12,25.0,29.1,10.0,0
2024-10-08 13:19:11,5.12,25.3,29.3,10.0,0
2024-10-08 13:19:12,5.12,24.9,29.3,10.0,0
2024-10-08 13:19:14,5.12,24.9,29.1,10.0,0
2024-10-08 13:19:16,5.12,24.9,29.1,10.0,0
2024-10-08 13:19:18,5.12,24.7,29.0,10.0,0
2024-10-08 13:19:19,5.12,24.7,29.0,10.0,0
2024-10-08 13:19:22,5.12,24.8,29.0,10.0,0
2024-10-08 13:19:25,5.12,24.7,28.9,10.0,0
2024-10-08 13:19:26,5.12,24.7,28.9,10.0,0
2024-10-08 13:19:28,5.13,24.6,28.9,10.0,0
2024-10-08 13:19:31,5.12,24.8,28.7,10.0,0
2024-10-08 13:19:32,5.12,24.7,28.7,10.0,0
2024-10-08 13:19:35,5.12,24.4,28.7,10.0,0
2024-10-08 13:19:37,5.12,24.5,28.6,10.0,0
2024-10-08 13:19:39,5.12,24.6,28.6,10.0,0
2024-10-08 13:19:41,5.12,24.6,28.5,10.0,0
2024-10-08 13:19:42,5.12,24.4,28.5,10.0,0
2024-10-08 13:19:45,5.12,24.7,28.5,10.0,0
2024-10-08 13:19:47,5.13,24.3,28.2,10.0,0
2024-10-08 13:19:50,5.12,24.7,28.3,10.0,0
2024-10-08 13:19:53,5.12,24.1,28.2,10.0,0
2024-10-08 13:19:54,5.12,24.3,28.2,10.0,0
2024-10-08 13:19:56,5.12,24.3,28.1,10.0,0
2024-10-08 13:19:58,5.12,24.5,28.1,10.0,0
2024-10-08 13:20:00,5.12,24.1,28.0,10.0,0
2024-10-08 13:20:01,5.12,24.3,28.0,10.0,0
2024-10-08 13:20:04,5.12,24.8,27.9,10.0,0
2024-10-08 13:20:06,5.12,24.4,27.8,10.0,0
2024-10-08 13:20:09,5.12,24.4,27.7,10.0,0
2024-10-08 13:20:12,5.12,24.3,27.6,10.0,0
2024-10-08 13:20:13,5.12,24.4,27.6,10.0,0
2024-10-08 13:20:15,5.12,24.4,27.5,10.0,0
2024-10-08 13:20:18,5.12,24.8,27.5,10.0,0
2024-10-08 13:20:20,5.12,24.8,27.5,10.0,0
2024-10-08 13:20:21,5.12,24.3,27.5,10.0,0
2024-10-08 13:20:23,5.12,24.6,27.5,10.0,0
2024-10-08 13:20:24,5.12,24.3,27.5,10.0,0
2024-10-08 13:20:27,5.12,24.4,27.5,10.0,0
2024-10-08 13:20:29,5.12,24.3,27.4,10.0,0
2024-10-08 13:20:30,5.12,24.2,27.4,10.0,0
2024-10-08 13:20:33,5.12,24.7,27.1,10.0,0
2024-10-08 13:20:34,5.12,24.0,27.1,10.0,0
2024-10-08 13:20:37,5.12,24.6,27.3,10.0,0
2024-10-08 13:20:38,5.12,24.3,27.3,10.0,0
2024-10-08 13:20:40,5.12,24.2,27.2,10.0,0
2024-10-08 13:20:43,5.12,24.6,27.1,10.0,0
2024-10-08 13:20:44,5.12,24.2,27.1,10.0,0
2024-10-08 13:20:47,5.12,24.5,27.1,10.0,0
2024-10-08 13:20:49,5.12,24.4,27.1,10.0,0
2024-10-08 13:20:51,5.12,24.3,27.1,10.0,0
2024-10-08 13:20:53,5.12,24.7,27.0,10.0,0
2024-10-08 13:20:56,5.12,24.1,26.9,11.0,0
2024-10-08 13:20:57,5.12,24.0,26.9,11.0,0
2024-10-08 13:20:59,5.12,24.2,26.9,11.0,0
2024-10-08 13:21:02,5.12,24.0,26.8,10.0,0
2024-10-08 13:21:03,5.12,24.1,26.8,10.0,0
2024-10-08 13:21:06,5.12,24.4,26.8,10.0,0
2024-10-08 13:21:07,5.12,24.2,26.8,10.0,0
2024-10-08 13:21:10,5.12,24.2,26.7,10.0,0
2024-10-08 13:21:11,5.12,24.2,26.7,10.0,0
2024-10-08 13:21:13,5.12,24.2,26.6,10.0,0
2024-10-08 13:21:14,5.12,24.2,26.6,10.0,0
2024-10-08 13:21:17,5.12,24.2,26.6,10.0,0
2024-10-08 13:21:20,5.13,24.3,26.6,10.0,0
2024-10-08 13:21:22,5.12,24.2,26.5,10.0,0
2024-10-08 13:21:23,5.12,24.3,26.5,10.0,0
2024-10-08 13:21:26,5.12,24.1,26.5,10.0,0
2024-10-08 13:21:29,5.12,24.4,26.5,10.0,0
2024-10-08 13:21:30,5.12,24.1,26.5,10.0,0
2024-10-08 13:21:32,5.12,23.9,26.5,10.0,0
2024-10-08 13:21:35,5.12,23.9,26.3,10.0,0
2024-10-08 13:21:36,5.12,24.2,26.3,10.0,0
