timestamp,voltage,current,temperature,humidity,transistor_state
2024-10-08 13:24:59,5.12,23.6,25.1,45.0,0
2024-10-08 13:25:02,5.12,23.6,25.1,45.0,0
2024-10-08 13:25:03,5.12,23.6,25.1,45.0,0
2024-10-08 13:25:06,5.12,24.3,25.1,45.0,0
2024-10-08 13:25:07,5.12,24.1,25.1,45.0,0
2024-10-08 13:25:09,5.12,23.9,25.1,45.0,0
2024-10-08 13:25:10,5.12,24.1,25.1,45.0,0
2024-10-08 13:25:13,5.12,24.2,25.1,44.0,0
2024-10-08 13:25:15,5.12,23.5,25.1,44.0,0
2024-10-08 13:25:18,5.12,23.3,25.0,43.0,0
2024-10-08 13:25:21,5.12,25.3,25.0,43.0,0
2024-10-08 13:25:22,5.12,24.4,25.0,43.0,0
2024-10-08 13:25:24,5.12,24.0,25.1,36.0,0
2024-10-08 13:25:27,5.12,24.1,25.0,26.0,0
2024-10-08 13:25:30,5.13,24.2,25.1,21.0,0
2024-10-08 13:25:32,5.12,24.2,25.1,18.0,0
2024-10-08 13:25:35,5.12,24.4,25.1,16.0,0
2024-10-08 13:25:37,5.13,24.0,25.1,15.0,0
2024-10-08 13:25:40,5.12,24.1,25.1,13.0,0
2024-10-08 13:25:43,5.12,24.4,24.9,13.0,0
2024-10-08 13:25:45,5.12,23.7,25.1,12.0,0
2024-10-08 13:25:47,5.12,23.9,25.1,12.0,0
2024-10-08 13:25:50,5.12,23.8,25.1,11.0,0
2024-10-08 13:25:53,5.12,24.2,25.1,11.0,0
2024-10-08 13:25:54,5.12,23.9,25.1,11.0,0
2024-10-08 13:25:56,5.12,23.7,25.0,11.0,0
2024-10-08 13:25:59,5.12,23.8,25.1,10.0,0
2024-10-08 13:26:01,5.12,23.9,25.1,10.0,0
2024-10-08 13:26:04,5.12,23.9,25.0,10.0,0
2024-10-08 13:26:07,5.12,23.7,25.1,10.0,0
2024-10-08 13:26:09,5.12,23.6,25.1,9.0,0
2024-10-08 13:26:10,5.13,23.8,25.1,9.0,0
2024-10-08 13:26:13,5.12,24.1,25.0,9.0,0
2024-10-08 13:26:16,5.12,23.7,25.1,9.0,0
2024-10-08 13:26:17,5.12,24.1,25.1,9.0,0
2024-10-08 13:26:19,5.12,23.6,25.1,9.0,0
2024-10-08 13:26:22,5.13,23.8,25.0,9.0,0
2024-10-08 13:26:23,5.12,23.8,25.0,9.0,0
2024-10-08 13:26:26,5.12,23.6,24.8,9.0,0
2024-10-08 13:26:28,5.12,23.8,25.0,9.0,0
2024-10-08 13:26:29,5.12,23.9,25.0,9.0,0
2024-10-08 13:26:32,5.12,23.7,25.0,9.0,0
2024-10-08 13:26:33,5.12,23.6,25.0,9.0,0
2024-10-08 13:26:34,5.12,23.9,25.0,9.0,0
2024-10-08 13:26:37,5.12,23.4,25.0,9.0,0
2024-10-08 13:26:39,5.12,23.7,25.0,9.0,0
2024-10-08 13:26:42,5.12,23.8,25.1,9.0,0
2024-10-08 13:26:45,5.12,23.5,25.0,9.0,0
2024-10-08 13:26:47,5.12,23.7,25.0,9.0,0
2024-10-08 13:26:48,5.12,23.6,25.0,9.0,0
2024-10-08 13:26:51,5.12,23.5,24.9,9.0,0
2024-10-08 13:26:52,5.12,23.7,24.9,9.0,0
2024-10-08 13:26:55,5.12,23.8,25.0,9.0,0
2024-10-08 13:26:57,5.12,23.5,24.9,9.0,0
2024-10-08 13:27:00,5.12,23.8,25.0,9.0,0
2024-10-08 13:27:03,5.12,23.8,25.0,9.0,0
2024-10-08 13:27:05,5.12,24.0,25.1,9.0,0
2024-10-08 13:27:08,5.12,23.8,24.9,9.0,0
2024-10-08 13:27:11,5.12,23.8,25.0,9.0,0
2024-10-08 13:27:12,5.13,23.8,25.0,9.0,0
2024-10-08 13:27:14,5.12,23.8,25.1,9.0,0
2024-10-08 13:27:17,5.12,23.8,25.0,9.0,0
2024-10-08 13:27:20,5.12,24.0,25.0,9.0,0
2024-10-08 13:27:22,5.12,23.7,24.9,9.0,0
2024-10-08 13:27:25,5.12,23.9,24.9,9.0,0
2024-10-08 13:27:28,5.12,23.9,25.0,9.0,0
2024-10-08 13:27:29,5.12,23.9,25.0,9.0,0
2024-10-08 13:27:31,5.12,38.5,24.9,9.0,0
2024-10-08 13:27:32,5.12,37.9,24.9,9.0,0
2024-10-08 13:27:34,5.12,23.8,24.9,9.0,0
2024-10-08 13:27:36,5.13,23.8,24.9,9.0,0
2024-10-08 13:27:37,5.13,23.8,24.9,9.0,0
