timestamp,voltage,current,temperature,humidity,transistor_state
2024-10-08 13:07:10,5.12,24.1,24.6,11.0,0
2024-10-08 13:07:12,5.12,24.0,24.6,11.0,0
2024-10-08 13:07:14,5.12,38.6,24.5,11.0,0
2024-10-08 13:07:16,5.13,24.0,24.5,11.0,0
2024-10-08 13:07:18,5.13,23.9,24.6,11.0,0
2024-10-08 13:07:21,5.13,23.8,24.6,11.0,0
2024-10-08 13:07:24,5.13,23.6,24.7,11.0,0
2024-10-08 13:07:27,5.12,23.8,24.6,11.0,0
2024-10-08 13:07:30,5.13,24.1,24.6,11.0,0
2024-10-08 13:07:32,5.12,23.8,24.6,11.0,0
2024-10-08 13:07:35,5.12,24.2,24.7,11.0,0
2024-10-08 13:07:37,5.12,24.0,24.6,11.0,0
2024-10-08 13:07:40,5.13,23.9,24.6,11.0,0
2024-10-08 13:07:42,5.12,23.8,24.6,11.0,0
2024-10-08 13:07:45,5.13,24.2,24.6,11.0,0
2024-10-08 13:07:46,5.13,24.2,24.6,11.0,0
2024-10-08 13:07:47,5.12,23.9,24.6,11.0,0
2024-10-08 13:07:50,5.13,23.9,24.6,11.0,0
2024-10-08 13:07:53,5.12,24.0,24.6,11.0,0
2024-10-08 13:07:56,5.12,23.7,24.7,11.0,0
2024-10-08 13:07:58,5.13,23.8,24.6,11.0,0
2024-10-08 13:08:01,5.12,24.0,24.6,11.0,0
2024-10-08 13:08:04,5.12,23.8,24.6,10.0,0
2024-10-08 13:08:07,5.12,24.0,24.6,11.0,0
2024-10-08 13:08:09,5.13,24.1,24.6,11.0,0
2024-10-08 13:08:13,5.12,24.0,24.6,11.0,0
2024-10-08 13:08:15,5.12,23.9,24.6,11.0,0
2024-10-08 13:08:18,5.12,24.4,24.6,11.0,0
2024-10-08 13:08:20,5.12,24.2,24.6,11.0,0
2024-10-08 13:08:23,5.12,23.9,24.6,11.0,0
2024-10-08 13:08:24,5.12,24.2,24.6,11.0,0
2024-10-08 13:08:27,5.13,24.0,24.7,11.0,0
2024-10-08 13:08:29,5.13,24.5,24.5,11.0,0
2024-10-08 13:08:32,5.13,24.2,24.6,11.0,0
2024-10-08 13:08:35,5.13,23.9,24.6,11.0,0
2024-10-08 13:08:37,5.12,24.1,24.6,11.0,0
2024-10-08 13:08:40,5.12,24.4,24.6,11.0,0
2024-10-08 13:08:43,5.13,24.1,24.7,11.0,0
2024-10-08 13:08:45,5.12,24.1,24.8,11.0,0
2024-10-08 13:08:48,5.12,24.2,24.6,11.0,0
2024-10-08 13:08:50,5.12,24.1,24.6,11.0,0
2024-10-08 13:08:52,5.13,23.9,24.6,11.0,0
2024-10-08 13:08:54,5.12,23.9,24.6,11.0,0
2024-10-08 13:08:56,5.12,24.0,24.6,11.0,0
2024-10-08 13:08:59,5.13,23.7,24.6,11.0,0
2024-10-08 13:09:02,5.12,24.2,24.6,11.0,0
2024-10-08 13:09:03,5.13,24.0,24.6,11.0,0
2024-10-08 13:09:04,5.12,24.1,24.6,11.0,0
2024-10-08 13:09:07,5.12,23.8,24.6,11.0,0
2024-10-08 13:09:09,5.12,23.9,24.6,11.0,0
2024-10-08 13:09:12,5.12,23.9,24.7,11.0,0
2024-10-08 13:09:13,5.12,24.0,24.7,11.0,0
2024-10-08 13:09:16,5.12,23.8,24.5,11.0,0
2024-10-08 13:09:18,5.12,23.8,24.6,11.0,0
2024-10-08 13:09:19,5.12,24.1,24.6,11.0,0
2024-10-08 13:09:22,5.13,24.0,24.6,11.0,0
2024-10-08 13:09:25,5.13,24.1,24.6,11.0,0
2024-10-08 13:09:26,5.12,24.2,24.6,11.0,0
2024-10-08 13:09:28,5.12,23.9,24.8,11.0,0
2024-10-08 13:09:31,5.13,23.8,24.5,11.0,0
2024-10-08 13:09:32,5.13,23.9,24.5,11.0,0
2024-10-08 13:09:33,5.12,23.9,24.8,11.0,0
2024-10-08 13:09:36,5.13,24.0,24.5,11.0,0
2024-10-08 13:09:39,5.12,23.9,24.6,11.0,0
2024-10-08 13:09:41,5.12,24.1,24.6,11.0,0
2024-10-08 13:09:44,5.12,23.9,24.7,10.0,0
2024-10-08 13:09:47,5.13,24.0,24.6,11.0,0
2024-10-08 13:09:49,5.13,23.9,24.6,11.0,0
2024-10-08 13:09:51,5.12,23.9,24.6,11.0,0
2024-10-08 13:09:53,5.13,23.9,24.6,11.0,0
2024-10-08 13:09:55,5.12,23.8,24.6,11.0,0
2024-10-08 13:09:57,5.12,24.2,24.6,11.0,0
2024-10-08 13:10:00,5.12,24.2,24.6,11.0,0
2024-10-08 13:10:02,5.12,23.8,24.6,11.0,0
2024-10-08 13:10:05,5.12,24.2,24.6,11.0,0
2024-10-08 13:10:07,5.12,24.1,24.7,11.0,0
